airportcode,airportcodecopy,airport,city,country,lat,long,currencycode,toeuro,fromeuro
SYH,SYH,Syangboche,Syangboche,Nepal,27.811187,86.712661,NPR,0.00953,108.36
BJU,BJU,Bajura Airport,Bajura,Nepal,29.50611,81.66944,NPR,0.00953,108.36
AIT,AIT,Aitutaki,Aitutaki,Cook Islands,-18.830922,-159.764233,NZD,0.6989,1.4315
RAR,RAR,Rarotonga Intl,Avarua,Cook Islands,-21.202739,-159.805556,NZD,0.6989,1.4315
PYE,PYE,Penrhyn Island Airport,Penrhyn Island,Cook Islands,-9.00667,-158.037,NZD,0.6989,1.4315
MOI,MOI,Mitiaro Island Airport,Mitiaro Island,Cook Islands,-19.8425,-157.703,NZD,0.6989,1.4315
MUK,MUK,Mauke Airport,Mauke Island,Cook Islands,-20.1361,-157.345,NZD,0.6989,1.4315
MHX,MHX,Manihiki Island Airport,Manihiki Island,Cook Islands,-10.3767,-161.002,NZD,0.6989,1.4315
MGS,MGS,Mangaia Island Airport,Mangaia Island,Cook Islands,-21.8956,-157.905,NZD,0.6989,1.4315
AIU,AIU,Atiu Island Airport,Atiu Island,Cook Islands,-19.9678,-158.119,NZD,0.6989,1.4315
AKL,AKL,Auckland Intl,Auckland,New Zealand,-37.008056,174.791667,NZD,0.6989,1.4315
TUO,TUO,Taupo,Taupo,New Zealand,-38.739723,176.084444,NZD,0.6989,1.4315
AMZ,AMZ,Ardmore,Ardmore,New Zealand,-37.029722,174.973333,NZD,0.6989,1.4315
CHC,CHC,Christchurch Intl,Christchurch,New Zealand,-43.489358,172.532225,NZD,0.6989,1.4315
CHT,CHT,Chatham Islands,Chatham Island,New Zealand,-43.81,-176.457222,NZD,0.6989,1.4315
DUD,DUD,Dunedin,Dunedin,New Zealand,-45.928055,170.198333,NZD,0.6989,1.4315
GIS,GIS,Gisborne,Gisborne,New Zealand,-38.663333,177.978333,NZD,0.6989,1.4315
MON,MON,Glentanner,Glentanner,New Zealand,-43.906666,170.128333,NZD,0.6989,1.4315
HKK,HKK,Hokitika,Hokitika,New Zealand,-42.713611,170.985278,NZD,0.6989,1.4315
HLZ,HLZ,Hamilton,Hamilton,New Zealand,-37.866661,175.332056,NZD,0.6989,1.4315
KKE,KKE,Kerikeri,Kerikeri,New Zealand,-35.262779,173.911944,NZD,0.6989,1.4315
KAT,KAT,Kaitaia,Kaitaia,New Zealand,-35.07,173.285278,NZD,0.6989,1.4315
ALR,ALR,Alexandra,Alexandra,New Zealand,-45.211666,169.373333,NZD,0.6989,1.4315
GTN,GTN,Mount Cook,Mount Cook,New Zealand,-43.764999,170.133333,NZD,0.6989,1.4315
TEU,TEU,Manapouri,Manapouri,New Zealand,-45.533056,167.65,NZD,0.6989,1.4315
MRO,MRO,Masterton,Masterton,New Zealand,-40.973333,175.633611,NZD,0.6989,1.4315
NPL,NPL,New Plymouth,New Plymouth,New Zealand,-39.008611,174.179167,NZD,0.6989,1.4315
NSN,NSN,Nelson,Nelson,New Zealand,-41.298333,173.221111,NZD,0.6989,1.4315
IVC,IVC,Invercargill,Invercargill,New Zealand,-46.412408,168.312992,NZD,0.6989,1.4315
OAM,OAM,Oamaru,Oamaru,New Zealand,-44.97,171.081667,NZD,0.6989,1.4315
PMR,PMR,Palmerston North,Palmerston North,New Zealand,-40.320556,175.616944,NZD,0.6989,1.4315
PPQ,PPQ,Paraparaumu,Paraparaumu,New Zealand,-40.904722,174.989167,NZD,0.6989,1.4315
ZQN,ZQN,Queenstown,Queenstown International,New Zealand,-45.021111,168.739167,NZD,0.6989,1.4315
ROT,ROT,Rotorua,Rotorua,New Zealand,-38.109167,176.317222,NZD,0.6989,1.4315
TRG,TRG,Tauranga,Tauranga,New Zealand,-37.671944,176.19611,NZD,0.6989,1.4315
TIU,TIU,Timaru,Timaru,New Zealand,-44.302778,171.225278,NZD,0.6989,1.4315
BHE,BHE,Woodbourne,Woodbourne,New Zealand,-41.518333,173.870278,NZD,0.6989,1.4315
WKA,WKA,Wanaka,Wanaka,New Zealand,-44.722222,169.245556,NZD,0.6989,1.4315
WHK,WHK,Whakatane,Whakatane,New Zealand,-37.920556,176.914167,NZD,0.6989,1.4315
WLG,WLG,Wellington Intl,Wellington,New Zealand,-41.327221,174.805278,NZD,0.6989,1.4315
WRE,WRE,Whangarei,Whangarei,New Zealand,-35.768333,174.365,NZD,0.6989,1.4315
WSZ,WSZ,Westport,Westport,New Zealand,-41.738056,171.580833,NZD,0.6989,1.4315
WAG,WAG,Wanganui,Wanganui,New Zealand,-39.962222,175.025278,NZD,0.6989,1.4315
GBZ,GBZ,Great Barrier Island,Claris,New Zealand,-36.1429,175.2819,NZD,0.6989,1.4315
MFN,MFN,Milford Sound Airport,Milford Sound,New Zealand,-44.67333,167.92333,NZD,0.6989,1.4315
NPE,NPE,Napier,NAPIER,New Zealand,-39.465833,176.87,NZD,0.6989,1.4315
KBZ,KBZ,Kaikoura,Kaikoura,New Zealand,-42.416668,173.68333,NZD,0.6989,1.4315
PCN,PCN,Koromiko,Picton,New Zealand,-41.348333,173.955278,NZD,0.6989,1.4315
SZS,SZS,Ryans Creek Aerodrome,Stewart Island,New Zealand,-46.899693,168.101592,NZD,0.6989,1.4315
WTZ,WTZ,Whitianga Airport,Whitianga,New Zealand,-36.835833,175.700278,NZD,0.6989,1.4315
KTF,KTF,Takaka Aerodrome,Takaka,New Zealand,-40.85,172.8,NZD,0.6989,1.4315
FGL,FGL,Fox Glacier Airstrip,Fox Glacier,New Zealand,-43.4,170.033,NZD,0.6989,1.4315
MZP,MZP,Motueka,Motueka,New Zealand,-41.123299,172.988998,NZD,0.6989,1.4315
IUE,IUE,Niue International Airport,Alofi,Niue,-19.080028,-169.925639,NZD,0.6989,1.4315
KHS,KHS,Khasab,Khasab,Oman,26.170986,56.240569,OMR,2.4741,0.4073
MSH,MSH,Masirah,Masirah,Oman,20.675434,58.890467,OMR,2.4741,0.4073
MCT,MCT,Seeb Intl,Muscat,Oman,23.593278,58.284444,OMR,2.4741,0.4073
SLL,SLL,Salalah,Salalah,Oman,17.038719,54.091297,OMR,2.4741,0.4073
TTH,TTH,Thumrait,Thumrait,Oman,17.666,54.024612,OMR,2.4741,0.4073
OMM,OMM,Marmul,Marmul,Oman,18.133333,55.266666,OMR,2.4741,0.4073
PCL,PCL,Cap Fap David Abenzur Rengifo Intl,Pucallpa,Peru,-8.377939,-74.574297,PEN,0.3112,3.3397
CHM,CHM,Teniente Jaime A De Montreuil Morales,Chimbote,Peru,-9.149614,-78.52385,PEN,0.3112,3.3397
CIX,CIX,Capt Jose A Quinones Gonzales Intl,Chiclayo,Peru,-6.787475,-79.828097,PEN,0.3112,3.3397
AYP,AYP,Coronel Fap Alfredo Mendivil Duarte,Ayacucho,Peru,-13.154819,-74.204417,PEN,0.3112,3.3397
ANS,ANS,Andahuaylas,Andahuaylas,Peru,-13.706408,-73.350378,PEN,0.3112,3.3397
ATA,ATA,Comandante Fap German Arias Graziani,Anta,Peru,-9.347444,-77.598392,PEN,0.3112,3.3397
LIM,LIM,Jorge Chavez Intl,Lima,Peru,-12.021889,-77.114319,PEN,0.3112,3.3397
JJI,JJI,Juanjui,Juanjui,Peru,-7.1691,-76.728561,PEN,0.3112,3.3397
JUL,JUL,Juliaca,Juliaca,Peru,-15.467103,-70.158169,PEN,0.3112,3.3397
TBP,TBP,Pedro Canga,Tumbes,Peru,-3.552528,-80.381356,PEN,0.3112,3.3397
YMS,YMS,Moises Benzaquen Rengifo,Yurimaguas,Peru,-5.893772,-76.118211,PEN,0.3112,3.3397
CHH,CHH,Chachapoyas,Chachapoyas,Peru,-6.201806,-77.856064,PEN,0.3112,3.3397
IQT,IQT,Coronel Francisco Secada Vignetta Intl,Iquitos,Peru,-3.784739,-73.308806,PEN,0.3112,3.3397
AQP,AQP,Rodriguez Ballon,Arequipa,Peru,-16.341072,-71.583083,PEN,0.3112,3.3397
TRU,TRU,Capitan Carlos Martinez De Pinillos,Trujillo,Peru,-8.081411,-79.108761,PEN,0.3112,3.3397
PIO,PIO,Pisco Intl,Pisco,Peru,-13.744864,-76.220284,PEN,0.3112,3.3397
TPP,TPP,Cadete Guillermo Del Castillo Paredes,Tarapoto,Peru,-6.508742,-76.373247,PEN,0.3112,3.3397
TCQ,TCQ,Coronel Carlos Ciriani Santa Rosa Intl,Tacna,Peru,-18.053333,-70.275833,PEN,0.3112,3.3397
PEM,PEM,Padre Aldamiz,Puerto Maldonado,Peru,-12.613611,-69.228611,PEN,0.3112,3.3397
PIU,PIU,Capitan Fap Guillermo Concha Iberico,Piura,Peru,-5.20575,-80.616444,PEN,0.3112,3.3397
TYL,TYL,Capitan Montes,Talara,Peru,-4.576639,-81.254139,PEN,0.3112,3.3397
CUZ,CUZ,Teniente Alejandro Velasco Astete Intl,Cuzco,Peru,-13.535722,-71.938781,PEN,0.3112,3.3397
NZA,NZA,Maria Reiche Neuman Airport,Nazca,Peru,-14.854192,-74.961811,PEN,0.3112,3.3397
CJA,CJA,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,-7.139183,-78.4894,PEN,0.3112,3.3397
HUU,HUU,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,-9.878811,-76.204797,PEN,0.3112,3.3397
LHC,LHC,Caballococha Airport,Caballococha,Peru,-3.916858,-70.508225,PEN,0.3112,3.3397
MFT,MFT,Machu Pichu Airport,Machu Pichu,Peru,-13.1167,-72.5667,PEN,0.3112,3.3397
GKA,GKA,Goroka,Goroka,Papua New Guinea,-6.081689,145.391881,PGK,0.3675,2.8817
MAG,MAG,Madang,Madang,Papua New Guinea,-5.207083,145.7887,PGK,0.3675,2.8817
HGU,HGU,Mount Hagen,Mount Hagen,Papua New Guinea,-5.826789,144.295861,PGK,0.3675,2.8817
LAE,LAE,Nadzab,Nadzab,Papua New Guinea,-6.569828,146.726242,PGK,0.3675,2.8817
POM,POM,Port Moresby Jacksons Intl,Port Moresby,Papua New Guinea,-9.443383,147.22005,PGK,0.3675,2.8817
WWK,WWK,Wewak Intl,Wewak,Papua New Guinea,-3.583828,143.669186,PGK,0.3675,2.8817
WPM,WPM,Wipim Airport,Wipim,Papua New Guinea,-8.78822,142.882,PGK,0.3675,2.8817
VMU,VMU,Baimuru Airport,Baimuru,Papua New Guinea,-7.49686,144.82,PGK,0.3675,2.8817
UKU,UKU,Nuku Airport,Nuku,Papua New Guinea,-3.667,142.483,PGK,0.3675,2.8817
TFI,TFI,Tufi Airport,Tufi,Papua New Guinea,-9.07595,149.32,PGK,0.3675,2.8817
SKC,SKC,Suki Airport,Suki,Papua New Guinea,-8.033,141.717,PGK,0.3675,2.8817
OPU,OPU,Balimo Airport,Balimo,Papua New Guinea,-8.05,142.933,PGK,0.3675,2.8817
OBX,OBX,Obo Airport,Obo,Papua New Guinea,-7.583,141.317,PGK,0.3675,2.8817
LSA,LSA,Losuia Airport,Losuia,Papua New Guinea,-8.50582,151.081,PGK,0.3675,2.8817
LNV,LNV,Londolovit Airport,Londolovit,Papua New Guinea,-3.04361,152.629,PGK,0.3675,2.8817
LMY,LMY,Lake Murray Airport,Lake Murray,Papua New Guinea,-7.00992,141.494,PGK,0.3675,2.8817
KUY,KUY,Kamusi Airport,Kamusi,Papua New Guinea,-7.42035,143.122,PGK,0.3675,2.8817
KKD,KKD,Kokoda Airport,Kokoda,Papua New Guinea,-8.88468,147.731,PGK,0.3675,2.8817
KDR,KDR,Kandrian Airport,Kandrian,Papua New Guinea,-6.183,149.533,PGK,0.3675,2.8817
JAQ,JAQ,Jacquinot Bay Airport,Jacquinot Bay,Papua New Guinea,-5.6525,151.507,PGK,0.3675,2.8817
IIS,IIS,Nissan Island Airport,Nissan Island,Papua New Guinea,-4.49972,154.226,PGK,0.3675,2.8817
IHU,IHU,Ihu Airport,Ihu,Papua New Guinea,-7.89756,145.396,PGK,0.3675,2.8817
GMI,GMI,Gasmata Island Airport,Gasmata Island,Papua New Guinea,-6.27111,150.331,PGK,0.3675,2.8817
ATP,ATP,Tadji Airport,Aitape,Papua New Guinea,-3.18985,142.43,PGK,0.3675,2.8817
WBM,WBM,Wapenamanda Airport,Wapenamanda,Papua New Guinea,-5.6433,143.895,PGK,0.3675,2.8817
VAI,VAI,Vanimo Airport,Vanimo,Papua New Guinea,-2.69717,141.302,PGK,0.3675,2.8817
RAB,RAB,Tokua Airport,Tokua,Papua New Guinea,-4.34046,152.38,PGK,0.3675,2.8817
TBG,TBG,Tabubil Airport,Tabubil,Papua New Guinea,-5.27861,141.226,PGK,0.3675,2.8817
TIZ,TIZ,Tari Airport,Tari,Papua New Guinea,-5.845,142.948,PGK,0.3675,2.8817
MIS,MIS,Misima Island Airport,Misima Island,Papua New Guinea,-10.6892,152.838,PGK,0.3675,2.8817
MXH,MXH,Moro Airport,Moro,Papua New Guinea,-6.36333,143.238,PGK,0.3675,2.8817
MAS,MAS,Momote Airport,Momote,Papua New Guinea,-2.06189,147.424,PGK,0.3675,2.8817
MDU,MDU,Mendi Airport,Mendi,Papua New Guinea,-6.14774,143.657,PGK,0.3675,2.8817
KVG,KVG,Kavieng Airport,Kavieng,Papua New Guinea,-2.5794,150.808,PGK,0.3675,2.8817
KMA,KMA,Kerema Airport,Kerema,Papua New Guinea,-7.96361,145.771,PGK,0.3675,2.8817
KRI,KRI,Kikori Airport,Kikori,Papua New Guinea,-7.42438,144.25,PGK,0.3675,2.8817
UNG,UNG,Kiunga Airport,Kiunga,Papua New Guinea,-6.12571,141.282,PGK,0.3675,2.8817
HKN,HKN,Kimbe Airport,Hoskins,Papua New Guinea,-5.46217,150.405,PGK,0.3675,2.8817
PNP,PNP,Girua Airport,Girua,Papua New Guinea,-8.80454,148.309,PGK,0.3675,2.8817
GUR,GUR,Gurney Airport,Gurney,Papua New Guinea,-10.3115,150.334,PGK,0.3675,2.8817
DAU,DAU,Daru Airport,Daru,Papua New Guinea,-9.08676,143.208,PGK,0.3675,2.8817
CMU,CMU,Chimbu Airport,Kundiawa,Papua New Guinea,-6.02429,144.971,PGK,0.3675,2.8817
BUA,BUA,Buka Airport,Buka Island,Papua New Guinea,-5.42232,154.673,PGK,0.3675,2.8817
FNE,FNE,Fane Airport,Fane,Papua New Guinea,-8.55,147.083,PGK,0.3675,2.8817
ITK,ITK,Itokama Airport,Itokama,Papua New Guinea,-9.2,148.25,PGK,0.3675,2.8817
ONB,ONB,Ononge Airport,Ononge,Papua New Guinea,-8.583,147.2,PGK,0.3675,2.8817
TPI,TPI,Tapini Airport,Tapini,Papua New Guinea,-8.35,146.983,PGK,0.3675,2.8817
AGL,AGL,Wanigela Airport,Wanigela,Papua New Guinea,-9.333,149.15,PGK,0.3675,2.8817
WTP,WTP,Woitape Airport,Woitape,Papua New Guinea,-8.533,147.25,PGK,0.3675,2.8817
AWB,AWB,Awaba Airport,Awaba,Papua New Guinea,-8.014,142.75,PGK,0.3675,2.8817
TFM,TFM,Telefomin Airport,Telefomin,Papua New Guinea,-5.117,141.633,PGK,0.3675,2.8817
BOT,BOT,Bosset Airport,Bosset,Papua New Guinea,-7.240833,141.092333,PGK,0.3675,2.8817
AIE,AIE,Aiome,Aiome,Papua New Guinea,-5.8,144.44,PGK,0.3675,2.8817
SIM,SIM,Simbai,Simbai,Papua New Guinea,-4,144,PGK,0.3675,2.8817
AUJ,AUJ,Ambunti,Ambunti,Papua New Guinea,-4.15,142.51,PGK,0.3675,2.8817
EIA,EIA,Popondetta,Popondetta,Papua New Guinea,-8.199999809,147.8500061,PGK,0.3675,2.8817
MNL,MNL,Ninoy Aquino Intl,Manila,Philippines,14.508647,121.019581,PHP,0.02139,46.8576
CBO,CBO,Cotabato,Cotabato,Philippines,7.165242,124.209619,PHP,0.02139,46.8576
CGY,CGY,Cagayan De Oro,Ladag,Philippines,8.415619,124.611219,PHP,0.02139,46.8576
PAG,PAG,Pagadian,Pagadian,Philippines,7.827197,123.458294,PHP,0.02139,46.8576
ZAM,ZAM,Zamboanga Intl,Zamboanga,Philippines,6.922419,122.059633,PHP,0.02139,46.8576
BAG,BAG,Baguio,Baguio,Philippines,16.375103,120.619636,PHP,0.02139,46.8576
TAC,TAC,Daniel Z Romualdez,Tacloban,Philippines,11.227628,125.027758,PHP,0.02139,46.8576
BCD,BCD,Bacolod,Bacolod,Philippines,10.642511,122.929617,PHP,0.02139,46.8576
DGT,DGT,Dumaguete,Dumaguete,Philippines,9.333714,123.300472,PHP,0.02139,46.8576
ILO,ILO,Iloilo,Iloilo,Philippines,10.713044,122.545297,PHP,0.02139,46.8576
KLO,KLO,Kalibo,Kalibo,Philippines,11.679431,122.376294,PHP,0.02139,46.8576
PPS,PPS,Puerto Princesa,Puerto Princesa,Philippines,9.742119,118.758731,PHP,0.02139,46.8576
SJI,SJI,Antique,San Jose,Philippines,10.766044,121.933439,PHP,0.02139,46.8576
TAG,TAG,Tagbilaran,Tagbilaran,Philippines,9.66408056,123.853247,PHP,0.02139,46.8576
MPH,MPH,Godofredo P,Caticlan,Philippines,11.9214999,121.953,PHP,0.02139,46.8576
DVO,DVO,Francisco Bangoy International,Davao,Philippines,7.125522,125.645778,PHP,0.02139,46.8576
CRK,CRK,Diosdado Macapagal International,Angeles City,Philippines,15.185833,120.560278,PHP,0.02139,46.8576
USU,USU,Busuanga,Busuanga,Philippines,12.121458,120.100031,PHP,0.02139,46.8576
BXU,BXU,Butuan,Butuan,Philippines,8.951322,125.477972,PHP,0.02139,46.8576
DPL,DPL,Dipolog,Dipolog,Philippines,8.601261,123.334481,PHP,0.02139,46.8576
LAO,LAO,Laoag Intl,Laoag,Philippines,18.178092,120.531522,PHP,0.02139,46.8576
LGP,LGP,Legazpi,Legazpi,Philippines,13.157064,123.746247,PHP,0.02139,46.8576
OZC,OZC,Ozamis,Ozamis,Philippines,8.178508,123.841731,PHP,0.02139,46.8576
CEB,CEB,Mactan Cebu Intl,Cebu,Philippines,10.307542,123.979439,PHP,0.02139,46.8576
MBT,MBT,Masbate Airport,Masbate,Philippines,12.3694,123.629,PHP,0.02139,46.8576
CRM,CRM,Catarman National Airport,Catarman,Philippines,12.502417,124.635778,PHP,0.02139,46.8576
JOL,JOL,Jolo Airport,Jolo,Philippines,6.05367,121.011,PHP,0.02139,46.8576
CGM,CGM,Camiguin Airport,Camiguin,Philippines,9.25352,124.707,PHP,0.02139,46.8576
CYU,CYU,Cuyo Airport,Cuyo,Philippines,10.8581,121.069,PHP,0.02139,46.8576
ENI,ENI,El Nido Airport,El Nido,Philippines,11.202,119.417,PHP,0.02139,46.8576
RXS,RXS,Roxas Airport,Roxas City,Philippines,11.597669,122.751669,PHP,0.02139,46.8576
CYP,CYP,Calbayog Airport,Calbayog City,Philippines,12.072706,124.545092,PHP,0.02139,46.8576
VRC,VRC,Virac Airport,Virac,Philippines,13.576439,124.205672,PHP,0.02139,46.8576
TUG,TUG,Tuguegarao Airport,Tuguegarao,Philippines,17.638311,121.730614,PHP,0.02139,46.8576
SFE,SFE,San Fernando Airport,San Fernando,Philippines,16.595589,120.303219,PHP,0.02139,46.8576
BSO,BSO,Basco Airport,Basco,Philippines,20.451322,121.979883,PHP,0.02139,46.8576
WNP,WNP,Naga Airport,Naga,Philippines,13.584886,123.270239,PHP,0.02139,46.8576
TDG,TDG,Tandag Airport,Tandag,Philippines,9.07211,126.171,PHP,0.02139,46.8576
SUG,SUG,Surigao Airport,Sangley Point,Philippines,9.757567,125.479328,PHP,0.02139,46.8576
SGS,SGS,Sanga Sanga Airport,Sanga Sanga,Philippines,5.04699,119.743,PHP,0.02139,46.8576
GES,GES,General Santos International Airport,General Santos City,Philippines,6.106439,125.2353,PHP,0.02139,46.8576
SFS,SFS,Subic Bay International Airport,Olongapo City,Philippines,14.7944,120.271,PHP,0.02139,46.8576
MRQ,MRQ,Marinduque Airport,Gasan,Philippines,13.360967,121.825583,PHP,0.02139,46.8576
TBH,TBH,Romblon Airport,Romblon,Philippines,12.311,122.085,PHP,0.02139,46.8576
CYZ,CYZ,Cauayan Airport,Cauayan,Philippines,16.929861,121.753036,PHP,0.02139,46.8576
OMC,OMC,Ormoc Airport,Ormoc City,Philippines,11.057997,124.565322,PHP,0.02139,46.8576
BPR,BPR,Borongan Airport,Borongan,Philippines,11.674167,125.478611,PHP,0.02139,46.8576
LBX,LBX,Lubang Community Airport,Lubang,Philippines,13.855833,121.105833,PHP,0.02139,46.8576
RZP,RZP,Taytay Sandoval,Taytay,Philippines,11.05167,119.5183,PHP,0.02139,46.8576
LYP,LYP,Faisalabad Intl,Faisalabad,Pakistan,31.365014,72.994842,PKR,0.009403,108.73
GWD,GWD,Gwadar,Gwadar,Pakistan,25.233308,62.329494,PKR,0.009403,108.73
GIL,GIL,Gilgit,Gilgit,Pakistan,35.918786,74.333644,PKR,0.009403,108.73
KHI,KHI,Jinnah Intl,Karachi,Pakistan,24.906547,67.160797,PKR,0.009403,108.73
LHE,LHE,Allama Iqbal Intl,Lahore,Pakistan,31.521564,74.403594,PKR,0.009403,108.73
MFG,MFG,Muzaffarabad,Muzaffarabad,Pakistan,34.339022,73.508639,PKR,0.009403,108.73
MJD,MJD,Moenjodaro,Moenjodaro,Pakistan,27.335156,68.143053,PKR,0.009403,108.73
MUX,MUX,Multan Intl,Multan,Pakistan,30.203222,71.419111,PKR,0.009403,108.73
WNS,WNS,Nawabshah,Nawabshah,Pakistan,26.219442,68.390053,PKR,0.009403,108.73
PJG,PJG,Panjgur,Panjgur,Pakistan,26.954547,64.132517,PKR,0.009403,108.73
PSI,PSI,Pasni,Pasni,Pakistan,25.290487,63.345083,PKR,0.009403,108.73
PEW,PEW,Peshawar Intl,Peshawar,Pakistan,33.993911,71.514581,PKR,0.009403,108.73
UET,UET,Quetta,Quetta,Pakistan,30.251369,66.937764,PKR,0.009403,108.73
RYK,RYK,Sheikh Zayed,Rahim Yar Khan,Pakistan,28.3839,70.279572,PKR,0.009403,108.73
ISB,ISB,Chaklala,Islamabad,Pakistan,33.616653,73.099233,PKR,0.009403,108.73
RAZ,RAZ,Rawalakot,Rawala Kot,Pakistan,33.849658,73.798147,PKR,0.009403,108.73
SKZ,SKZ,Sukkur,Sukkur,Pakistan,27.721989,68.791683,PKR,0.009403,108.73
SDT,SDT,Saidu Sharif,Saidu Sharif,Pakistan,34.813556,72.352814,PKR,0.009403,108.73
SUL,SUL,Sui,Sui,Pakistan,28.645142,69.176917,PKR,0.009403,108.73
BDN,BDN,Talhar,Talhar,Pakistan,24.841519,68.838408,PKR,0.009403,108.73
PZH,PZH,Zhob,Zhob,Pakistan,31.358381,69.463606,PKR,0.009403,108.73
TUK,TUK,Turbat International Airport,Turbat,Pakistan,25.986369,63.030167,PKR,0.009403,108.73
SYW,SYW,Sehwan Sharif Airport,Sehwan Sharif,Pakistan,26.4731,67.7172,PKR,0.009403,108.73
KDU,KDU,Skardu Airport,Skardu,Pakistan,35.335508,75.536047,PKR,0.009403,108.73
PAJ,PAJ,Parachinar Airport,Parachinar,Pakistan,33.9021,70.0716,PKR,0.009403,108.73
ORW,ORW,Ormara Airport,Ormara Raik,Pakistan,25.2747,64.586,PKR,0.009403,108.73
KDD,KDD,Khuzdar Airport,Khuzdar,Pakistan,27.7906,66.6473,PKR,0.009403,108.73
HDD,HDD,Hyderabad Airport,Hyderabad,Pakistan,25.3181,68.3661,PKR,0.009403,108.73
JIW,JIW,Jiwani Airport,Jiwani,Pakistan,25.0678,61.8054,PKR,0.009403,108.73
DSK,DSK,Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,31.909422,70.896639,PKR,0.009403,108.73
DEA,DEA,Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,29.961011,70.485925,PKR,0.009403,108.73
DBA,DBA,Dalbandin Airport,Dalbandin,Pakistan,28.8783,64.3998,PKR,0.009403,108.73
CJL,CJL,Chitral Airport,Chitral,Pakistan,35.886592,71.800578,PKR,0.009403,108.73
BHV,BHV,Bahawalpur Airport,Bahawalpur,Pakistan,29.3481,71.717981,PKR,0.009403,108.73
BNP,BNP,Bannu Airport,Bannu,Pakistan,32.9729,70.5279,PKR,0.009403,108.73
SKT,SKT,Sialkot Airport,Sialkot,Pakistan,32.5356,74.3639,PKR,0.009403,108.73
GDN,GDN,Lech Walesa,Gdansk,Poland,54.377569,18.466222,PLN,0.2417,4.1434
KRK,KRK,Balice,Krakow,Poland,50.077731,19.784836,PLN,0.2417,4.1434
KTW,KTW,Pyrzowice,Katowice,Poland,50.474253,19.080019,PLN,0.2417,4.1434
POZ,POZ,Lawica,Poznan,Poland,52.421031,16.826325,PLN,0.2417,4.1434
RZE,RZE,Jasionka,Rzeszow,Poland,50.109958,22.019,PLN,0.2417,4.1434
SZZ,SZZ,Goleniow,Szczecin,Poland,53.584731,14.902206,PLN,0.2417,4.1434
OSP,OSP,Redzikowo,Slupsk,Poland,54.478889,17.1075,PLN,0.2417,4.1434
WAW,WAW,Okecie,Warsaw,Poland,52.16575,20.967122,PLN,0.2417,4.1434
WRO,WRO,Strachowice,Wroclaw,Poland,51.102683,16.885836,PLN,0.2417,4.1434
IEG,IEG,Babimost,Zielona Gora,Poland,52.138517,15.798556,PLN,0.2417,4.1434
LCJ,LCJ,Łódź Władysław Reymont Airport,Lodz,Poland,51.721881,19.398133,PLN,0.2417,4.1434
BZG,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,53.0968,17.9777,PLN,0.2417,4.1434
OSZ,OSZ,Koszalin - Zegrze Pomorskie Airport,Koszalin,Poland,54.041,16.266,PLN,0.2417,4.1434
QYD,QYD,Gdynia,Gdynia,Poland,54.5797,18.5172,PLN,0.2417,4.1434
QXR,QXR,RADOM,RADOM,Poland,51.231978,21.124183,PLN,0.2417,4.1434
WMI,WMI,Warsaw Modlin,Warsaw,Poland,52.451111,20.651667,PLN,0.2417,4.1434
LUZ,LUZ,Lublin,Lublin,Poland,51.239333,22.714083,PLN,0.2417,4.1434
CZW,CZW,RUDNIKI ,RUDNIKI,Poland,50.884722,19.202222,PLN,0.2417,4.1434
ASU,ASU,Silvio Pettirossi Intl,Asuncion,Paraguay,-25.23985,-57.519133,PYG,0.0002021,5209.08
AGT,AGT,Ciudad del Este,Ciudad del Este,Paraguay,-25.4555,-54.843592,PYG,0.0002021,5209.08
PJC,PJC,Dr. Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,-22.641389,-55.829722,PYG,0.0002021,5209.08
DOH,DOH,Doha Intl,Doha,Qatar,25.261125,51.565056,QAR,0.2609,3.8415
IUD,IUD,Al Udeid AB,Doha,Qatar,25.1174,51.3228,QAR,0.2609,3.8415
XOZ,XOZ,Doha Free Zone Airport,Doha,Qatar,24.8333,50.9166,QAR,0.2609,3.8415
ARW,ARW,Arad,Arad,Romania,46.17655,21.262022,RON,0.226,4.4321
BCM,BCM,Bacau,Bacau,Romania,46.521946,26.910278,RON,0.226,4.4321
BAY,BAY,Tautii Magheraus,Baia Mare,Romania,47.658389,23.470022,RON,0.226,4.4321
BBU,BBU,Aurel Vlaicu,Bucharest,Romania,44.503194,26.102111,RON,0.226,4.4321
CND,CND,Mihail Kogalniceanu,Constanta,Romania,44.362222,28.488333,RON,0.226,4.4321
CLJ,CLJ,Cluj Napoca,Cluj-napoca,Romania,46.785167,23.686167,RON,0.226,4.4321
CSB,CSB,Caransebes,Caransebes,Romania,45.42,22.253333,RON,0.226,4.4321
CRA,CRA,Craiova,Craiova,Romania,44.318139,23.888611,RON,0.226,4.4321
IAS,IAS,Iasi,Iasi,Romania,47.178492,27.620631,RON,0.226,4.4321
OMR,OMR,Oradea,Oradea,Romania,47.025278,21.9025,RON,0.226,4.4321
OTP,OTP,Henri Coanda,Bucharest,Romania,44.572161,26.102178,RON,0.226,4.4321
