airportName,city,country,airportCode,lat,long
Waukesha County Airport,Waukesha,United States,UES,43.0410278,-88.2370556
Galt Field Airport,Greenwood,United States,10C,42.4028889,-88.3751111
Everglades Airpark,Everglades,United States,X01,25.8488611,-81.3902778
Togiak Airport,Togiak Village,United States,TOG,59.0528,-160.397
Port Heiden Airport,Port Heiden,United States,PTH,56.9591,-158.633
King Cove Airport,King Cove,United States,KVC,55.1163,-162.266
New Stuyahok Airport,New Stuyahok,United States,KNW,59.4499,-157.328
Igiugig Airport,Igiugig,United States,IGG,59.324,-155.902
Deering Airport,Deering,United States,DRG,66.0696,-162.766
Sand Point Airport,Sand Point,United States,SDP,55.315,-160.523
Hagerstown Regional Richard A Henson Field,Hagerstown,United States,HGR,39.7079,-77.7295
Port Clarence Coast Guard Station,Port Clarence,United States,KPC,65.2537,-166.859
Arctic Village Airport,Arctic Village,United States,ARC,68.1147,-145.579
Noatak Airport,Noatak,United States,WTK,67.5661,-162.975
Savoonga Airport,Savoonga,United States,SVA,63.6864,-170.493
Shishmaref Airport,Shishmaref,United States,SHH,66.2496,-166.089
Ruby Airport,Ruby,United States,RBY,64.7272,-155.47
Point Hope Airport,Point Hope,United States,PHO,68.3488,-166.799
Mekoryuk Airport,Mekoryuk,United States,MYU,60.3714,-166.271
Kivalina Airport,Kivalina,United States,KVL,67.7362,-164.563
St Marys Airport,St Mary's,United States,KSM,62.0605,-163.302
Kaltag Airport,Kaltag,United States,KAL,64.3191,-158.741
Hooper Bay Airport,Hooper Bay,United States,HPB,61.5239,-166.147
Gambell Airport,Gambell,United States,GAM,63.7668,-171.733
Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,ATK,70.4673,-157.436
Anvik Airport,Anvik,United States,ANV,62.6467,-160.191
Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,AKP,68.1336,-151.743
Gary Chicago International Airport,Gary,United States,GYY,41.6163,-87.4128
Brainerd Lakes Rgnl,Brainerd,United States,BRD,46.398308,-94.138078
Greenbrier Valley Airport,Lewisburg,United States,LWB,37.858333,-80.399444
Pitt-Greenville Airport,Greenville,United States,PGV,35.635278,-77.385278
Chefornak Airport,Chefornak,United States,CYF,60.149167,-164.285556
Oxnard - Ventura County,Oxnard,United States,OXR,34.200833,-119.207222
Branson LLC,Branson,United States,BKG,36.531994,-93.200556
Penn Station,Baltimore,United States,ZBP,39.307222,-76.615556
Penn Station,New York,United States,ZYP,40.7505,-73.9935
Stratton ANGB - Schenectady County Airpor,Scotia NY,United States,SCH,42.85245555,-73.92886667
St. Augustine Airport,St. Augustine Airport,United States,UST,29.959167,-81.339722
Charles M Schulz Sonoma Co,Santa Rosa,United States,STS,38.508978,-122.81288
Kissimmee Gateway Airport,Kissimmee,United States,ISM,28.289806,-81.437083
Lake City Municipal Airport,Lake City,United States,LCQ,30.181944,-82.576944
Logan-Cache,Logan,United States,LGU,41.791,-111.852
Brigham City,Brigham City,United States,BMC,41.552,-112.062
Malad City,Malad City,United States,MLD,42.17,-112.289
Aspen Pitkin County Sardy Field,Aspen,United States,ASE,39.2232,-106.869
Hilton Head,Hilton Head,United States,HHH,32.216,-80.752
Philadelphia 30th St Station,Philadelphia,United States,ZFV,39.9557,-75.182
KBWD,Brownwood,United States,BWD,31.7936111,-98.9565
Mexia - Limestone County Airport,Mexia,United States,LXY,31.6411783,-96.5144594
Kerrville Municipal Airport,Kerrville,United States,ERV,29.9766667,-99.0854722
Sussex Co,Georgetown,United States,GED,38.689194,-75.358889
Great Bend Municipal,Great Bend,United States,GBN,38.344167,-98.859167
Hays Regional Airport,Hays,United States,HYS,38.8422,-99.2732
Spirit Of St Louis,Null,United States,SUS,38.662119,-90.652044
Ely Municipal,Ely,United States,LYU,47.824444,-91.830833
Grand Rapids Itasca County,Grand Rapids MN,United States,GPZ,47.211111,-93.509722
Thief River Falls,Thief River Falls,United States,TVF,48.065556,-96.185
Eagle River,Eagle River,United States,EGV,45.932333,-89.268283
Lakeland,Minocqua - Woodruff,United States,ARV,45.927778,-89.730833
Ankeny Regl Airport,Ankeny,United States,IKV,41.691389,-93.566389
Corpus Christi NAS,Corpus Christi,United States,NGP,27.692701,-97.290376
Avalon,Catalina Island,United States,AVX,33.405,-118.415833
Mojave,Mojave,United States,MHV,35.059364,-118.151856
Kenmore Air Harbor Inc Seaplane Base,Kenmore,United States,KEH,47.7548,-122.259
Hutchinson Municipal Airport,Hutchinson,United States,HUT,38.0655,-97.8606
Eagle County Airport,Eagle,United States,EGA,39.6427611,-106.9159347
Rosecrans Mem,Rosecrans,United States,STJ,39.771944,-94.909706
Hartford Union Station,Hartford,United States,ZRT,41.76888,-72.6815
Stamford Amtrak Station,Stamford,United States,ZTF,41.046937,-73.541493
Newark Penn Station,Newark,United States,ZRP,40.734722,-74.164167
Volk Fld,Camp Douglas,United States,VOK,43.938956,-90.253433
Gunnison - Crested Butte,Gunnison,United States,GUC,38.533889,-106.933056
Zamperini Field Airport,Torrance,United States,TOA,33.803392,-118.339611
Manistee County-Blacker Airport,Manistee,United States,MBL,44.2725,-86.246944
Charlotte County-Punta Gorda Airport,Punta Gorda,United States,PGD,26.919722,-81.990556
Grand Canyon Heliport,Grand Canyon,United States,JGC,35.96666666,-112.1333333
Northern Aroostook Regional Airport,Frenchville,United States,WFK,47.285556,-68.312778
Chautauqua County-Jamestown,Jamestown,United States,JHW,42.153333,-79.258056
Lake Cumberland Regional Airport,Somerset,United States,SME,37.053611,-84.615556
Shenandoah Valley Regional Airport,Weyers Cave,United States,SHD,38.263889,-78.896389
Devils Lake Regional Airport,Devils Lake,United States,DVL,48.114444,-98.908611
Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,DIK,46.7975,-102.801944
Sidney-Richland Municipal Airport,Sidney,United States,SDY,47.706944,-104.1925
Chadron Municipal Airport,Chadron,United States,CDR,42.8375,-103.095556
Alliance Municipal Airport,Alliance,United States,AIA,42.053333,-102.803889
McCook Regional Airport,McCook,United States,MCK,40.206389,-100.592222
Florida Keys Marathon Airport,Marathon,United States,MTH,24.726111,-81.051389
Dawson Community Airport,Glendive,United States,GDV,47.138611,-104.807222
LM Clayton Airport,Wolf Point,United States,OLF,48.094444,-105.575
Yellowstone Airport,West Yellowstone,United States,WYS,44.688333,-111.1175
San Luis Valley Regional Airport,Alamosa,United States,ALS,37.435,-105.866667
Canyonlands Field,Moab,United States,CNY,38.755,-109.754722
Ely Airport,Ely,United States,ELY,39.299722,-114.841944
Vernal Regional Airport,Vernal,United States,VEL,40.440833,-109.51
Sierra Blanca Regional Airport,Ruidoso,United States,SRR,33.46285,-105.534751
Show Low Regional Airport,Show Low,United States,SOW,34.265556,-110.005556
McCall Municipal Airport,McCall,United States,MYL,44.889722,-116.101389
Lemhi County Airport,Salmon,United States,SMN,45.123889,-113.881389
Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,37.624049,-118.837772
Friday Harbor Airport,Friday Harbor,United States,FRD,48.521944,-123.024444
Orcas Island Airport,Eastsound,United States,ESD,48.708056,-122.910556
Anacortes Airport,Anacortes,United States,OTS,48.498889,-122.6625
Astoria Regional Airport,Astoria,United States,AST,46.157972,-123.878694
Newport Municipal Airport,Newport,United States,ONP,44.580361,-124.057917
Emmonak Airport,Emmonak,United States,EMK,62.786111,-164.490833
Unalakleet Airport,Unalakleet,United States,UNK,63.888333,-160.798889
Ugnu-Kuparuk Airport,Kuparuk,United States,UUK,70.330833,-149.5975
Shageluk Airport,Shageluk,United States,SHX,62.692222,-159.569167
Chuathbaluk Airport,Chuathbaluk,United States,CHU,61.579167,-159.215556
Nuiqsut Airport,Nuiqsut,United States,NUI,70.21,-151.005556
Eek Airport,Eek,United States,EEK,60.213611,-162.043889
Kasigluk Airport,Kasigluk,United States,KUK,60.873333,-162.524444
Kwethluk Airport,Kwethluk,United States,KWT,60.790278,-161.443611
Kwigillingok Airport,Kwigillingok,United States,KWK,59.876389,-163.168611
Marshall Don Hunter Sr. Airport,Marshall,United States,MLL,61.8646418,-162.026111
Russian Mission Airport,Russian Mission,United States,RSH,61.775,-161.319444
Tuntutuliak Airport,Tuntutuliak,United States,WTL,60.335278,-162.666944
Ekwok Airport,Ekwok,United States,KEK,59.356944,-157.471111
Koliganek Airport,Koliganek,United States,KGK,59.726667,-157.259444
Levelock Airport,Levelock,United States,KLL,59.128056,-156.858611
Manokotak Airport,Manokotak,United States,KMO,58.990278,-159.05
Twin Hills Airport,Twin Hills,United States,TWA,59.074444,-160.275
Chalkyitsik Airport,Chalkyitsik,United States,CIK,66.645,-143.74
Eagle Airport,Eagle,United States,EAA,64.778056,-141.149722
Hughes Airport,Hughes,United States,HUS,66.039167,-154.264722
Huslia Airport,Huslia,United States,HSL,65.697778,-156.351389
Livingood Airport,Livingood,United States,LIV,65.531111,-148.541111
Minto Airport,Minto,United States,MNT,65.143611,-149.37
Nulato Airport,Nulato,United States,NUL,64.729444,-158.074167
Rampart Airport,Rampart,United States,RMP,65.507778,-150.140833
Tanana Airport,Tanana,United States,TAL,65.179556,-152.075833
Venetie Airport,Venetie,United States,VEE,67.008611,-146.366389
Beaver Airport,Beaver,United States,WBQ,66.362222,-147.406667
Central Airport,Central,United States,CEM,65.573889,-144.780833
Shungnak Airport,Shungnak,United States,SHG,66.888056,-157.1625
Birch Creek Airport,Brich Creek,United States,KBC,66.256708,-145.815319
Coldfoot Airport,Coldfoot,United States,CXF,67.251389,-150.176111
Inyokern Airport,Inyokern,United States,IYK,35.658889,-117.829444
Visalia Municipal Airport,Visalia,United States,VIS,36.318611,-119.392778
Merced Municipal Airport,Merced,United States,MCE,37.284722,-120.513889
Angoon Seaplane Base,Angoon,United States,AGN,57.503611,-134.585
Elfin Cove Seaplane Base,Elfin Cove,United States,ELV,58.195278,-136.3475
Tenakee Seaplane Base,Tenakee Springs,United States,TKE,57.779722,-135.218333
Pelican Seaplane Base,Pelican,United States,PEC,57.955278,-136.236389
Chatham Seaplane Base,Sitka,United States,CYM,57.515,-134.946111
Funter Bay Seaplane Base,Funter Bay,United States,FNR,58.254444,-134.897778
Excursion Inlet Seaplane Base,Excursion Inlet,United States,EXI,58.420556,-135.449167
Hoonah Airport,Hoonah,United States,HNH,58.096111,-135.409722
Kake Airport,Kake,United States,AFE,56.961389,-133.910278
Craig Seaplane Base,Craig,United States,CGA,55.478889,-133.147778
Hollis Seaplane Base,Hollis,United States,HYL,55.481667,-132.646111
Metlakatla Seaplane Base,Metakatla,United States,MTM,55.131111,-131.578056
Thorne Bay Seaplane Base,Thorne Bay,United States,KTB,55.688056,-132.536667
Hydaburg Seaplane Base,Hydaburg,United States,HYG,55.206389,-132.828333
Hyder Seaplane Base,Hyder,United States,WHD,55.903333,-130.006667
Point Baker Seaplane Base,Point Baker,United States,KPB,56.351944,-133.6225
Port Protection Seaplane Base,Port Protection,United States,PPV,56.328889,-133.61
North Whale Seaplane Base,North Whale Pass,United States,WWP,56.116389,-133.121667
Chignik Lake Airport,Chignik Lake,United States,KCQ,56.255,-158.775278
Egegik Airport,Egegik,United States,EGX,58.185556,-157.375556
Chignik Lagoon Airport,Chignik Lagoon,United States,KCL,56.311111,-158.534167
Chignik Bay Seaplane Base,Chignik,United States,KBW,56.295556,-158.401398
Perryville Airport,Perryville,United States,KPV,55.906667,-159.160833
Pilot Point Airport,Pilot Point,United States,PIP,57.585393,-157.571944
South Naknek Airport,South Naknek,United States,WSN,58.702222,-157.0025
Akhiok Airport,Akhiok,United States,AKK,56.938611,-154.1825
Karuluk Airport,Karluk,United States,KYK,57.566944,-154.450278
Larsen Bay Airport,Larsen Bay,United States,KLN,57.535,-153.976667
Old Harbor Airport,Old Harbor,United States,OLH,57.218056,-153.269722
Ouzinkie Airport,Ouzinkie,United States,KOZ,57.922876,-152.500511
Port Lions Airport,Port Lions,United States,ORI,57.885278,-152.846111
Alitak Seaplane Base,Lazy Bay,United States,ALZ,56.899444,-154.247778
Amook Bay Seaplane Base,Amook Bay,United States,AOS,57.471389,-153.815278
Kitoi Bay Seaplane Base,Kitoi Bay,United States,KKB,58.190833,-152.370556
Moser Bay Seaplane Base,Moser Bay,United States,KMY,57.025556,-154.145833
Olga Bay Seaplane Base,Olga Bay,United States,KOY,57.161389,-154.229722
Port Bailey Seaplane Base,Port Bailey,United States,KPY,57.93,-153.040556
Port Williams Seaplane Base,Port Williams,United States,KPR,58.49,-152.582222
Seal Bay Seaplane Base,Seal Bay,United States,SYB,58.166667,-152.5
San Juan - Uganik Seaplane Base,San Juan,United States,WSJ,57.730278,-153.320556
West Point Village Seaplane Base,West Point,United States,KWP,57.77,-153.548889
Zachar Bay Seaplane Base,Zachar Bay,United States,KZB,57.55,-153.75
Ambler Airport,Ambler,United States,ABL,67.106389,-157.8575
Buckland Airport,Buckland,United States,BKC,65.981667,-161.149167
Bob Baker Memorial Airport,Kiana,United States,IAN,66.975833,-160.436667
Kobuk Airport,Kobuk,United States,OBU,66.912222,-156.897222
Robert Curtis Memorial Airport,Noorvik,United States,ORV,66.8175,-161.022222
Selawik Airport,Selawik,United States,WLK,66.6,-159.985833
Brevig Mission Airport,Brevig Mission,United States,KTS,65.331389,-166.465833
Elim Airport,Elim,United States,ELI,64.615,-162.270556
Golovin Airport,Golovin,United States,GLV,64.550556,-163.007222
Teller Airport,Teller,United States,TLA,65.240278,-166.339444
Wales Airport,Wales,United States,WAA,65.6225,-168.095
White Mountain Airport,White Mountain,United States,WMO,64.689167,-163.412778
Council Airport,Council,United States,CIL,64.897778,-163.703333
Koyuk Alfred Adams Airport,Koyuk,United States,KKA,64.939444,-161.154167
St. Michael Airport,St. Michael,United States,SMK,63.49,-162.110278
Shaktoolik Airport,Shaktoolik,United States,SKK,64.371111,-161.223889
Stebbins Airport,Stebbins,United States,WBB,63.515833,-162.278056
Tin City LRRS Airport,Tin City,United States,TNC,65.563056,-167.921667
Atka Airport,Atka,United States,AKB,52.220278,-174.206389
Nikolski Air Station,Nikolski,United States,IKO,52.941667,-168.848889
Icy Bay Airport,Icy Bay,United States,ICY,59.968889,-141.661667
Yakataga Airport,Yakataga,United States,CYT,60.081901,-142.493611
Alakanuk Airport,Alakanuk,United States,AUK,62.68,-164.66
Sheldon Point Airport,Nunam Iqua,United States,SXP,62.520556,-164.847778
Kipnuk Airport,Kipnuk,United States,KPN,59.933056,-164.030556
False Pass Airport,False Pass,United States,KFP,54.8475,-163.410278
Nelson Lagoon,Nelson Lagoon,United States,NLG,56.0075,-161.160278
Port Moller Airport,Cold Bay,United States,PML,56.006111,-160.560833
Klawock Airport,Klawock,United States,KLW,55.579167,-133.076111
Quinhagak Airport,Quinhagak,United States,KWN,59.755,-161.845278
Kotlik Airport,Kotlik,United States,KOT,63.030556,-163.532778
Koyukuk Airport,Koyukuk,United States,KYU,64.875833,-157.730556
Scammon Bay Airport,Scammon Bay,United States,SCM,61.845278,-165.571389
Nondalton Airport,Nondalton,United States,NNL,59.966944,-154.851667
Pedro Bay Airport,Pedro Bay,United States,PDB,59.782222,-154.1325
Nunapitchuk Airport,Nunapitchuk,United States,NUP,60.905833,-162.439167
Kongiganak Airport,Kongiganak,United States,KKH,59.960833,-162.881111
Nikolai Airport,Nikolai,United States,NIB,63.010833,-154.383889
Takotna Airport,Takotna,United States,TCT,62.971944,-156.082778
Pilot Station Airport,Pilot Station,United States,PQS,61.934444,-162.899444
Akiak Airport,Akiak,United States,AKI,60.902778,-161.230556
Tuluksak Airport,Tuluksak,United States,TLT,61.096944,-160.969444
Grayling Airport,Grayling,United States,KGX,62.894444,-160.065
Wainwright Airport,Wainwright,United States,AIN,70.638056,-159.994722
Chenega Bay Airport,Chenega,United States,NCN,60.077222,-147.991944
Chisana Airport,Chisana,United States,CZN,62.071111,-142.048333
Circle City Airport,Circle,United States,IRC,65.827778,-144.076111
Coffman Cove Seaplane Base,Coffman Cove,United States,KCC,56.014722,-132.833889
Crooked Creek Airport,Crooked Creek,United States,CKD,61.867778,-158.135
Red Devil Airport,Red Devil,United States,RDV,61.788056,-157.350278
Sleetmute Airport,Sleetmute,United States,SLQ,61.700566,-157.165833
Stony River 2 Airport,Stony River,United States,SRV,61.7875,-156.591111
Healy River Airport,Healy,United States,HKB,63.8675,-148.968889
Kake Seaplane Base,Kake,United States,KAE,56.973056,-133.945556
Klawock Seaplane Base,Klawock,United States,AQC,55.554658,-133.101693
Minchumina Airport,Lake Minchumina,United States,MHM,63.886111,-152.301944
Manley Hot Springs Airport,Manley Hot Springs,United States,MLY,64.9975,-150.644167
St. George Airport,St. George,United States,STG,56.577222,-169.663611
Tatitlek Airport,Tatitlek,United States,TEK,60.8725,-146.691111
Ketchikan harbor Seaplane Base,Ketchikan,United States,WFB,55.344444,-131.663333
St. Louis Downtown Airport,East St. Louis,United States,CPS,38.5707244,-90.1562211
