airportName,city,country,airportCode,lat,long,currency,currencyCode,toEuro,fromEuro
Florida Keys Marathon Airport,Marathon,United States,MTH,24.726111,-81.051389,US Dollar,USD,0.9488,1.0541
Montrose Regional Airport,Montrose CO,United States,MTJ,38.509794,-107.894242,US Dollar,USD,0.9488,1.0541
Metlakatla Seaplane Base,Metakatla,United States,MTM,55.131111,-131.578056,US Dollar,USD,0.9488,1.0541
Martin State,Baltimore,United States,MTN,39.3256667,-76.4137778,US Dollar,USD,0.9488,1.0541
Waimea Kohala,Kamuela,United States,MUE,20.001328,-155.668108,US Dollar,USD,0.9488,1.0541
Muir Aaf,Muir,United States,MUI,40.434811,-76.569411,US Dollar,USD,0.9488,1.0541
Mountain Home Afb,Mountain Home,United States,MUO,43.043603,-115.872431,US Dollar,USD,0.9488,1.0541
Morrisville Stowe State Airport,Morrisville,United States,MVL,44.535,-72.614,US Dollar,USD,0.9488,1.0541
Martha\\'s Vineyard,Vineyard Haven MA,United States,MVY,41.391667,-70.615278,US Dollar,USD,0.9488,1.0541
Williamson Country Regional Airport,Marion,United States,MWA,37.7549569,-89.0110936,US Dollar,USD,0.9488,1.0541
Lawrence J Timmerman Airport,Milwaukee,United States,MWC,43.1103889,-88.0344167,US Dollar,USD,0.9488,1.0541
Grant Co Intl,Grant County Airport,United States,MWH,47.207708,-119.32019,US Dollar,USD,0.9488,1.0541
Mineral Wells,Mineral Wells,United States,MWL,32.781606,-98.060175,US Dollar,USD,0.9488,1.0541
Windom Municipal Airport,Windom,United States,MWM,43.9134017,-95.1094083,US Dollar,USD,0.9488,1.0541
Maxwell Afb,Montgomery,United States,MXF,32.382944,-86.365778,US Dollar,USD,0.9488,1.0541
McCarthy Airport,McCarthy,United States,MXY,61.4370608,-142.9030737,US Dollar,USD,0.9488,1.0541
Montgomery Field,San Diego,United States,MYF,32.4759,117.759,US Dollar,USD,0.9488,1.0541
McCall Municipal Airport,McCall,United States,MYL,44.889722,-116.101389,US Dollar,USD,0.9488,1.0541
Myrtle Beach Intl,Myrtle Beach,United States,MYR,33.67975,-78.928333,US Dollar,USD,0.9488,1.0541
Mekoryuk Airport,Mekoryuk,United States,MYU,60.3714,-166.271,US Dollar,USD,0.9488,1.0541
Yuba County Airport,Yuba City,United States,MYV,39.0553,-121.3411,US Dollar,USD,0.9488,1.0541
Pinal Airpark,Marana,United States,MZJ,32.509722,-111.325278,US Dollar,USD,0.9488,1.0541
Stroudsburg-Pocono Airport,East Stroudsburg,United States,N53,41.0358717,-75.1606789,US Dollar,USD,0.9488,1.0541
Stormville Airport,Stormville,United States,N69,41.5769708,-73.7323514,US Dollar,USD,0.9488,1.0541
Trenton-Robbinsville Airport,Trenton,United States,N87,40.2139444,-74.6017778,US Dollar,USD,0.9488,1.0541
New Orleans Nas Jrb,New Orleans,United States,NBG,29.825333,-90.035,US Dollar,USD,0.9488,1.0541
Naval Air Station,Glenview,United States,NBU,42.090556,-87.8225,US Dollar,USD,0.9488,1.0541
Chenega Bay Airport,Chenega,United States,NCN,60.077222,-147.991944,US Dollar,USD,0.9488,1.0541
Lakehurst Naes,Lakehurst,United States,NEL,40.033333,-74.353333,US Dollar,USD,0.9488,1.0541
Lakefront,New Orleans,United States,NEW,30.0424167,-90.02825,US Dollar,USD,0.9488,1.0541
Fallon Nas,Fallon,United States,NFL,39.416584,-118.70098,US Dollar,USD,0.9488,1.0541
Kaneohe Bay Mcaf,Kaneohe Bay,United States,NGF,21.450453,-157.768,US Dollar,USD,0.9488,1.0541
Corpus Christi NAS,Corpus Christi,United States,NGP,27.692701,-97.290376,US Dollar,USD,0.9488,1.0541
Norfolk Ns,Norfolk,United States,NGU,36.937644,-76.289289,US Dollar,USD,0.9488,1.0541
NAS Alameda,Alameda,United States,NGZ,37.7861,-122.3186,US Dollar,USD,0.9488,1.0541
Patuxent River Nas,Patuxent River,United States,NHK,38.285981,-76.411781,US Dollar,USD,0.9488,1.0541
Nikolai Airport,Nikolai,United States,NIB,63.010833,-154.383889,US Dollar,USD,0.9488,1.0541
China Lake Naws,China,United States,NID,35.685422,-117.692039,US Dollar,USD,0.9488,1.0541
Jacksonville Nas,Jacksonville,United States,NIP,30.235834,-81.680556,US Dollar,USD,0.9488,1.0541
El Centro Naf,El Centro,United States,NJK,32.829222,-115.671667,US Dollar,USD,0.9488,1.0541
Cherry Point Mcas,Cherry Point,United States,NKT,34.900872,-76.880733,US Dollar,USD,0.9488,1.0541
Miramar Mcas,Miramar,United States,NKX,32.867694,-117.14175,US Dollar,USD,0.9488,1.0541
Lemoore Nas,Lemoore,United States,NLC,36.333012,-119.95208,US Dollar,USD,0.9488,1.0541
Nelson Lagoon,Nelson Lagoon,United States,NLG,56.0075,-161.160278,US Dollar,USD,0.9488,1.0541
Nightmute Airport,Nightmute,United States,NME,60.471111,-164.700833,US Dollar,USD,0.9488,1.0541
Meridian Nas,Meridian,United States,NMM,32.552083,-88.555557,US Dollar,USD,0.9488,1.0541
Nondalton Airport,Nondalton,United States,NNL,59.966944,-154.851667,US Dollar,USD,0.9488,1.0541
Port Angeles Cgas,Port Angeles,United States,NOW,48.141481,-123.414075,US Dollar,USD,0.9488,1.0541
Pensacola Nas,Pensacola,United States,NPA,30.352656,-87.318647,US Dollar,USD,0.9488,1.0541
Porter County Municipal Airport,Valparaiso,United States,NPZ,41.4539722,-87.0070833,US Dollar,USD,0.9488,1.0541
Millington Rgnl Jetport,Millington,United States,NQA,35.356667,-89.870278,US Dollar,USD,0.9488,1.0541
Kingsville Nas,Kingsville,United States,NQI,27.507223,-97.809723,US Dollar,USD,0.9488,1.0541
Key West Nas,Key West,United States,NQX,24.575834,-81.688889,US Dollar,USD,0.9488,1.0541
Whiting Fld Nas North,Milton,United States,NSE,30.724167,-87.021944,US Dollar,USD,0.9488,1.0541
Point Mugu Nas,Point Mugu,United States,NTD,34.120285,-119.12094,US Dollar,USD,0.9488,1.0541
Oceana Nas,Oceana,United States,NTU,36.820703,-76.033542,US Dollar,USD,0.9488,1.0541
Nuiqsut Airport,Nuiqsut,United States,NUI,70.21,-151.005556,US Dollar,USD,0.9488,1.0541
Nulato Airport,Nulato,United States,NUL,64.729444,-158.074167,US Dollar,USD,0.9488,1.0541
Nunapitchuk Airport,Nunapitchuk,United States,NUP,60.905833,-162.439167,US Dollar,USD,0.9488,1.0541
Moffett Federal Afld,Mountain View,United States,NUQ,37.416142,-122.049139,US Dollar,USD,0.9488,1.0541
Whidbey Island Nas,Whidbey Island,United States,NUW,48.351803,-122.655906,US Dollar,USD,0.9488,1.0541
Twentynine Palms Eaf,Twenty Nine Palms,United States,NXP,34.296161,-116.162203,US Dollar,USD,0.9488,1.0541
Willow Grove Nas Jrb,Willow Grove,United States,NXX,40.199833,-75.148167,US Dollar,USD,0.9488,1.0541
Long Lake,Long Lake,United States,NY9,43.9750617,-74.42044,US Dollar,USD,0.9488,1.0541
All Airports,New York,United States,NYC,40.714167,-74.005833,US Dollar,USD,0.9488,1.0541
Quantico Mcaf,Quantico,United States,NYG,38.501683,-77.305333,US Dollar,USD,0.9488,1.0541
Cecil Field,Jacksonville,United States,NZC,30.2187,-81.8767,US Dollar,USD,0.9488,1.0541
El Toro,Santa Ana,United States,NZJ,33.676132,-117.731164,US Dollar,USD,0.9488,1.0541
North Island Nas,San Diego,United States,NZY,32.699219,-117.21531,US Dollar,USD,0.9488,1.0541
Morgantown Airport,Morgantown,United States,O03,40.1570414,-75.8704892,US Dollar,USD,0.9488,1.0541
Oakdale Airport,Oakdale,United States,O27,37.7563333,-120.8001944,US Dollar,USD,0.9488,1.0541
Albert J Ellis,Jacksonville NC,United States,OAJ,34.829164,-77.612139,US Dollar,USD,0.9488,1.0541
Metropolitan Oakland Intl,Oakland,United States,OAK,37.721278,-122.220722,US Dollar,USD,0.9488,1.0541
Marina Muni,Fort Ord,United States,OAR,36.681878,-121.762347,US Dollar,USD,0.9488,1.0541
County,Okeechobee,United States,OBE,27.265833,-80.851111,US Dollar,USD,0.9488,1.0541
Kobuk Airport,Kobuk,United States,OBU,66.912222,-156.897222,US Dollar,USD,0.9488,1.0541
Key Largo,Ocean Reef Club Airport,United States,OCA,25.325393,-80.274775,US Dollar,USD,0.9488,1.0541
International Airport,Ocala,United States,OCF,29.1725,-82.224167,US Dollar,USD,0.9488,1.0541
Branch County Memorial Airport,Coldwater,United States,OEB,41.9335691,-85.0522935,US Dollar,USD,0.9488,1.0541
Offutt Afb,Omaha,United States,OFF,41.118332,-95.912511,US Dollar,USD,0.9488,1.0541
Kahului,Kahului,United States,OGG,20.89865,-156.430458,US Dollar,USD,0.9488,1.0541
Ogdensburg Intl,Ogdensburg,United States,OGS,44.681854,-75.4655,US Dollar,USD,0.9488,1.0541
Johnson County Airport,Olathe,United States,OJC,38.5051,-94.4415,US Dollar,USD,0.9488,1.0541
Will Rogers World,Oklahoma City,United States,OKC,35.393089,-97.600733,US Dollar,USD,0.9488,1.0541
LM Clayton Airport,Wolf Point,United States,OLF,48.094444,-105.575,US Dollar,USD,0.9488,1.0541
Old Harbor Airport,Old Harbor,United States,OLH,57.218056,-153.269722,US Dollar,USD,0.9488,1.0541
Olympia Regional Airpor,Olympia,United States,OLM,46.9694044,-122.9025447,US Dollar,USD,0.9488,1.0541
Nogales Intl,Nogales,United States,OLS,31.417722,-110.84789,US Dollar,USD,0.9488,1.0541
San Diego Old Town Transit Center,San Diego,United States,OLT,32.7552,-117.1995,US Dollar,USD,0.9488,1.0541
Olive Branch Muni,Olive Branch,United States,OLV,34.876944,-89.783333,US Dollar,USD,0.9488,1.0541
Eppley Afld,Omaha,United States,OMA,41.303167,-95.894069,US Dollar,USD,0.9488,1.0541
Nome,Nome,United States,OME,64.512203,-165.445247,US Dollar,USD,0.9488,1.0541
Ormond Beach municipal Airport,Ormond Beach,United States,OMN,29.1804,-81.06497,US Dollar,USD,0.9488,1.0541
Oneonta Municipal Airport,Oneonta,United States,ONH,42.524722,-75.064444,US Dollar,USD,0.9488,1.0541
Newport Municipal Airport,Newport,United States,ONP,44.580361,-124.057917,US Dollar,USD,0.9488,1.0541
Ontario Intl,Ontario,United States,ONT,34.056,-117.601194,US Dollar,USD,0.9488,1.0541
Toksook Bay Airport,Toksook Bay,United States,OOK,60.541389,-165.087222,US Dollar,USD,0.9488,1.0541
Opa Locka,Miami,United States,OPF,25.907,-80.278389,US Dollar,USD,0.9488,1.0541
Brandywine Airport,West Goshen Township,United States,OQN,39.5924,-75.3455,US Dollar,USD,0.9488,1.0541
Quonset State Airport,North Kingstown,United States,OQU,41.5971389,-71.4121389,US Dollar,USD,0.9488,1.0541
Chicago Ohare Intl,Chicago,United States,ORD,41.978603,-87.904842,US Dollar,USD,0.9488,1.0541
Norfolk Intl,Norfolk,United States,ORF,36.894611,-76.201222,US Dollar,USD,0.9488,1.0541
Worcester Regional Airport,Worcester,United States,ORH,42.2673,-71.8757,US Dollar,USD,0.9488,1.0541
Port Lions Airport,Port Lions,United States,ORI,57.885278,-152.846111,US Dollar,USD,0.9488,1.0541
Executive,Orlando,United States,ORL,28.545464,-81.332936,US Dollar,USD,0.9488,1.0541
Northway,Northway,United States,ORT,62.961334,-141.929136,US Dollar,USD,0.9488,1.0541
Robert Curtis Memorial Airport,Noorvik,United States,ORV,66.8175,-161.022222,US Dollar,USD,0.9488,1.0541
Oscoda Wurtsmith,Oscoda,United States,OSC,44.451558,-83.394053,US Dollar,USD,0.9488,1.0541
Wittman Regional Airport,Oshkosh,United States,OSH,44.024983,-88.551336,US Dollar,USD,0.9488,1.0541
Ohio State University Airport,Columbus,United States,OSU,40.0798,-83.073,US Dollar,USD,0.9488,1.0541
Southwest Oregon Regional Airport,North Bend,United States,OTH,43.4171,-124.246,US Dollar,USD,0.9488,1.0541
Anacortes Airport,Anacortes,United States,OTS,48.498889,-122.6625,US Dollar,USD,0.9488,1.0541
Ralph Wien Mem,Kotzebue,United States,OTZ,66.884678,-162.59855,US Dollar,USD,0.9488,1.0541
Owensboro Daviess County Airport,Owensboro,United States,OWB,37.7401,-87.1668,US Dollar,USD,0.9488,1.0541
Norwood Memorial Airport,Norwood,United States,OWD,42.1905278,-71.1729444,US Dollar,USD,0.9488,1.0541
Waterbury-Oxford Airport,Oxford,United States,OXC,41.4785556,-73.13525,US Dollar,USD,0.9488,1.0541
Miami University Airport,Oxford,United States,OXD,39.5022607,-84.7843814,US Dollar,USD,0.9488,1.0541
Oxnard - Ventura County,Oxnard,United States,OXR,34.200833,-119.207222,US Dollar,USD,0.9488,1.0541
Ozona Muni,Ozona,United States,OZA,30.735281,-101.202972,US Dollar,USD,0.9488,1.0541
Coolidge Municipal Airport,Cooldige,United States,P08,32.93590164,-111.427002,US Dollar,USD,0.9488,1.0541
Cottonwood Airport,Cottonwood,United States,P52,34.72999954,-112.0350037,US Dollar,USD,0.9488,1.0541
Snohomish Co,Everett,United States,PAE,47.906342,-122.281564,US Dollar,USD,0.9488,1.0541
Barkley Regional Airport,PADUCAH,United States,PAH,37.0602875,-88.7729583,US Dollar,USD,0.9488,1.0541
Tyndall Afb,Panama City,United States,PAM,30.069567,-85.575417,US Dollar,USD,0.9488,1.0541
Palo Alto Airport of Santa Clara County,Palo Alto,United States,PAO,37.4611111,-122.1150556,US Dollar,USD,0.9488,1.0541
Palmer Muni,Palmer,United States,PAQ,61.594914,-149.088711,US Dollar,USD,0.9488,1.0541
Grider Fld,Pine Bluff,United States,PBF,34.173142,-91.935597,US Dollar,USD,0.9488,1.0541
Plattsburgh Intl,Plattsburgh,United States,PBG,44.650944,-73.468139,US Dollar,USD,0.9488,1.0541
Palm Beach Intl,West Palm Beach,United States,PBI,26.683161,-80.095589,US Dollar,USD,0.9488,1.0541
St George,Point Barrow,United States,PBV,56.578344,-169.661611,US Dollar,USD,0.9488,1.0541
Pike County Airport - Hatcher Field,Pikeville,United States,PBX,37.5617639,-82.5663889,US Dollar,USD,0.9488,1.0541
Erie-Ottawa Regional Airport,Port Clinton,United States,PCW,41.5162703,-82.8694868,US Dollar,USD,0.9488,1.0541
Waupaca Municipal Airport,Waupaca,United States,PCZ,44.33325,-89.0197778,US Dollar,USD,0.9488,1.0541
Pedro Bay Airport,Pedro Bay,United States,PDB,59.782222,-154.1325,US Dollar,USD,0.9488,1.0541
Dekalb-Peachtree Airport,Atlanta,United States,PDK,33.8756111,-84.3019722,US Dollar,USD,0.9488,1.0541
Eastern Oregon Regional Airport,Pendleton,United States,PDT,45.695,-118.841389,US Dollar,USD,0.9488,1.0541
Portland Intl,Portland,United States,PDX,45.588722,-122.5975,US Dollar,USD,0.9488,1.0541
Pelican Seaplane Base,Pelican,United States,PEC,57.955278,-136.236389,US Dollar,USD,0.9488,1.0541
Pecos Municipal Airport,Pecos,United States,PEQ,31.3823889,-103.5107222,US Dollar,USD,0.9488,1.0541
Panama City Bay Co Intl,Panama City,United States,PFN,30.212083,-85.682806,US Dollar,USD,0.9488,1.0541
Page Municipal Airport,Page,United States,PGA,36.9261,-111.4483,US Dollar,USD,0.9488,1.0541
Charlotte County-Punta Gorda Airport,Punta Gorda,United States,PGD,26.919722,-81.990556,US Dollar,USD,0.9488,1.0541
Pitt-Greenville Airport,Greenville,United States,PGV,35.635278,-77.385278,US Dollar,USD,0.9488,1.0541
Harry Clever Field Airport,New Philadelpha,United States,PHD,40.4701667,-81.4199444,US Dollar,USD,0.9488,1.0541
Newport News Williamsburg Intl,Newport News,United States,PHF,37.131894,-76.492989,US Dollar,USD,0.9488,1.0541
Pahokee Airport,Pahokee,United States,PHK,26.789,-80.692,US Dollar,USD,0.9488,1.0541
Philadelphia Intl,Philadelphia,United States,PHL,39.871944,-75.241139,US Dollar,USD,0.9488,1.0541
St Clair Co Intl,Port Huron,United States,PHN,42.910957,-82.528862,US Dollar,USD,0.9488,1.0541
Point Hope Airport,Point Hope,United States,PHO,68.3488,-166.799,US Dollar,USD,0.9488,1.0541
Phoenix Sky Harbor Intl,Phoenix,United States,PHX,33.434278,-112.011583,US Dollar,USD,0.9488,1.0541
Peoria Regional,Peoria,United States,PIA,40.664203,-89.693258,US Dollar,USD,0.9488,1.0541
Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,31.4671,-89.3371,US Dollar,USD,0.9488,1.0541
St Petersburg Clearwater Intl,St. Petersburg,United States,PIE,27.910167,-82.687389,US Dollar,USD,0.9488,1.0541
Pocatello Regional Airport,Pocatello,United States,PIH,42.9098,-112.596,US Dollar,USD,0.9488,1.0541
Harris County Airport,Pine Mountain,United States,PIM,32.8406944,-84.8824444,US Dollar,USD,0.9488,1.0541
Pilot Point Airport,Pilot Point,United States,PIP,57.585393,-157.571944,US Dollar,USD,0.9488,1.0541
Pierre Regional Airport,Pierre,United States,PIR,44.3827,-100.286,US Dollar,USD,0.9488,1.0541
Pittsburgh Intl,Pittsburgh,United States,PIT,40.491467,-80.232872,US Dollar,USD,0.9488,1.0541
Point Lay Lrrs,Point Lay,United States,PIZ,69.732875,-163.005342,US Dollar,USD,0.9488,1.0541
Mid-Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,39.3451039,-81.4392031,US Dollar,USD,0.9488,1.0541
Pembina Muni,Pembina,United States,PMB,48.942501,-97.240833,US Dollar,USD,0.9488,1.0541
Palmdale Rgnl Usaf Plt 42,Palmdale,United States,PMD,34.629391,-118.08456,US Dollar,USD,0.9488,1.0541
Port Moller Airport,Cold Bay,United States,PML,56.006111,-160.560833,US Dollar,USD,0.9488,1.0541
Pompano Beach Airpark,Pompano Beach,United States,PMP,26.2471389,-80.1110556,US Dollar,USD,0.9488,1.0541
Ponca City Rgnl,Ponca City,United States,PNC,36.731958,-97.099781,US Dollar,USD,0.9488,1.0541
Northeast Philadelphia,Philadelphia,United States,PNE,40.081944,-75.010586,US Dollar,USD,0.9488,1.0541
Princeton Muni,Princeton,United States,PNM,45.559868,-93.608217,US Dollar,USD,0.9488,1.0541
Pensacola Rgnl,Pensacola,United States,PNS,30.473425,-87.186611,US Dollar,USD,0.9488,1.0541
Pope Field,Fort Bragg,United States,POB,35.170883,-79.014472,US Dollar,USD,0.9488,1.0541
Brackett Field,La Verne,United States,POC,34.0916667,-117.7817778,US Dollar,USD,0.9488,1.0541
Polk Aaf,Fort Polk,United States,POE,31.044833,-93.191667,US Dollar,USD,0.9488,1.0541
Poplar Bluff Municipal Airport,Poplar Bluff,United States,POF,36.77394444,-90.3248611,US Dollar,USD,0.9488,1.0541
Prospect Creek Airport,Prospect Creek,United States,PPC,66.814167,-150.643611,US Dollar,USD,0.9488,1.0541
Port Protection Seaplane Base,Port Protection,United States,PPV,56.328889,-133.61,US Dollar,USD,0.9488,1.0541
Northern Maine Rgnl At Presque Isle,Presque Isle,United States,PQI,46.688958,-68.044797,US Dollar,USD,0.9488,1.0541
Pilot Station Airport,Pilot Station,United States,PQS,61.934444,-162.899444,US Dollar,USD,0.9488,1.0541
Ernest A Love Fld,Prescott,United States,PRC,34.654472,-112.419583,US Dollar,USD,0.9488,1.0541
Port Oceanic Airport,Port Oceanic,United States,PRL,60.2083333,-147.8194444,US Dollar,USD,0.9488,1.0541
Tri Cities Airport,Pasco,United States,PSC,46.2647,-119.119,US Dollar,USD,0.9488,1.0541
Petersburg James A. Johnson,Petersburg,United States,PSG,56.801667,-132.945278,US Dollar,USD,0.9488,1.0541
Pease International Tradeport,Portsmouth,United States,PSM,43.0779,-70.8233,US Dollar,USD,0.9488,1.0541
Palm Springs Intl,Palm Springs,United States,PSP,33.829667,-116.506694,US Dollar,USD,0.9488,1.0541
Palacios Muni,Palacios,United States,PSX,28.727508,-96.250958,US Dollar,USD,0.9488,1.0541
Port Alsworth Airport,Port alsworth,United States,PTA,60.208281,-154.306586,US Dollar,USD,0.9488,1.0541
Dinwiddie County Airport,Petersburg,United States,PTB,37.18375,-77.507388,US Dollar,USD,0.9488,1.0541
Port Heiden Airport,Port Heiden,United States,PTH,56.9591,-158.633,US Dollar,USD,0.9488,1.0541
Oakland Co. Intl,Pontiac,United States,PTK,42.667,-83.35,US Dollar,USD,0.9488,1.0541
Platinum,Port Moller,United States,PTU,59.011356,-161.819664,US Dollar,USD,0.9488,1.0541
Pueblo Memorial,Pueblo,United States,PUB,38.289085,-104.496572,US Dollar,USD,0.9488,1.0541
Carbon County Regional-Buck Davis Field,Price,United States,PUC,39.609722,-110.75278,US Dollar,USD,0.9488,1.0541
Pullman-Moscow Rgnl,Pullman,United States,PUW,46.743861,-117.109583,US Dollar,USD,0.9488,1.0541
Provincetown Muni,Provincetown,United States,PVC,42.071945,-70.22139,US Dollar,USD,0.9488,1.0541
Theodore Francis Green State,Providence,United States,PVD,41.732581,-71.420383,US Dollar,USD,0.9488,1.0541
Provo Municipal Airport,Provo,United States,PVU,40.21805555,-111.7222222,US Dollar,USD,0.9488,1.0541
Chicago Executive,Chicago-Wheeling,United States,PWK,42.1142897,-87.9015376,US Dollar,USD,0.9488,1.0541
Portland Intl Jetport,Portland,United States,PWM,43.646161,-70.309281,US Dollar,USD,0.9488,1.0541
Bremerton National,Bremerton,United States,PWT,47.490244,-122.764814,US Dollar,USD,0.9488,1.0541
Plymouth Municipal Airport,Plymouth,United States,PYM,41.9090278,-70.7287778,US Dollar,USD,0.9488,1.0541
Ferry County Airport,Republic,United States,R49,48.7182058,-118.6564714,US Dollar,USD,0.9488,1.0541
John H. Batten Airport,Racine,United States,RAC,42.7605,-87.8152,US Dollar,USD,0.9488,1.0541
